composable_id,repo,file,composable,loc
norsehorse-dev__AgePonyAndroid::EncryptFlow.kt::SignerRow,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/files/EncryptFlow.kt,SignerRow,10
norsehorse-dev__AgePonyAndroid::EncryptFlow.kt::ErrorText,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/files/EncryptFlow.kt,ErrorText,4
norsehorse-dev__AgePonyAndroid::InspectFlow.kt::InspectFlow,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/files/InspectFlow.kt,InspectFlow,155
norsehorse-dev__AgePonyAndroid::IdentitiesScreen.kt::IdentitiesScreen,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/IdentitiesScreen.kt,IdentitiesScreen,67
norsehorse-dev__AgePonyAndroid::IdentitiesScreen.kt::IdentityList,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/IdentitiesScreen.kt,IdentityList,36
norsehorse-dev__AgePonyAndroid::IdentitiesScreen.kt::IdentityRow,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/IdentitiesScreen.kt,IdentityRow,41
norsehorse-dev__AgePonyAndroid::IdentitiesScreen.kt::AddIdentityFlow,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/IdentitiesScreen.kt,AddIdentityFlow,40
norsehorse-dev__AgePonyAndroid::IdentitiesScreen.kt::GenerateIdentity,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/IdentitiesScreen.kt,GenerateIdentity,12
norsehorse-dev__AgePonyAndroid::IdentitiesScreen.kt::GenerateTypeChooser,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/IdentitiesScreen.kt,GenerateTypeChooser,31
norsehorse-dev__AgePonyAndroid::IdentitiesScreen.kt::GenerateX25519,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/IdentitiesScreen.kt,GenerateX25519,51
norsehorse-dev__AgePonyAndroid::IdentitiesScreen.kt::GenerateHybrid,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/IdentitiesScreen.kt,GenerateHybrid,53
norsehorse-dev__AgePonyAndroid::IdentitiesScreen.kt::GenerateEd25519,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/IdentitiesScreen.kt,GenerateEd25519,52
norsehorse-dev__AgePonyAndroid::IdentitiesScreen.kt::GenerateHardwareKey,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/IdentitiesScreen.kt,GenerateHardwareKey,60
norsehorse-dev__AgePonyAndroid::IdentitiesScreen.kt::GenerateSecurityKey,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/IdentitiesScreen.kt,GenerateSecurityKey,90
norsehorse-dev__AgePonyAndroid::IdentitiesScreen.kt::ImportIdentity,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/IdentitiesScreen.kt,ImportIdentity,88
norsehorse-dev__AgePonyAndroid::IdentitiesScreen.kt::EmptyPane,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/IdentitiesScreen.kt,EmptyPane,14
norsehorse-dev__AgePonyAndroid::RecipientsScreen.kt::RecipientList,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/RecipientsScreen.kt,RecipientList,32
norsehorse-dev__AgePonyAndroid::RecipientsScreen.kt::RecipientRow,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/RecipientsScreen.kt,RecipientRow,39
norsehorse-dev__AgePonyAndroid::RecipientsScreen.kt::RecipientDetail,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/RecipientsScreen.kt,RecipientDetail,102
norsehorse-dev__AgePonyAndroid::RecipientsScreen.kt::AddRecipientFlow,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/RecipientsScreen.kt,AddRecipientFlow,206
norsehorse-dev__AgePonyAndroid::RecipientsScreen.kt::CandidateRow,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/RecipientsScreen.kt,CandidateRow,45
norsehorse-dev__AgePonyAndroid::IdentityDetail.kt::IdentityDetail,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/IdentityDetail.kt,IdentityDetail,254
norsehorse-dev__AgePonyAndroid::IdentityDetail.kt::ReauthPasswordDialog,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/identities/IdentityDetail.kt,ReauthPasswordDialog,32
norsehorse-dev__AgePonyAndroid::TextScreen.kt::TextScreen,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/text/TextScreen.kt,TextScreen,29
norsehorse-dev__AgePonyAndroid::TextScreen.kt::TextEncrypt,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/text/TextScreen.kt,TextEncrypt,89
norsehorse-dev__AgePonyAndroid::TextScreen.kt::TextDecrypt,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/text/TextScreen.kt,TextDecrypt,124
norsehorse-dev__AgePonyAndroid::TextScreen.kt::CopyableResult,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/text/TextScreen.kt,CopyableResult,22
norsehorse-dev__AgePonyAndroid::TextScreen.kt::ErrorLine,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/text/TextScreen.kt,ErrorLine,4
norsehorse-dev__AgePonyAndroid::SignScreen.kt::SignScreen,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/sign/SignScreen.kt,SignScreen,54
norsehorse-dev__AgePonyAndroid::VerifyFileFlow.kt::VerifyFileFlow,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/sign/VerifyFileFlow.kt,VerifyFileFlow,215
norsehorse-dev__AgePonyAndroid::VerifyFileFlow.kt::AddSignerNameDialog,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/sign/VerifyFileFlow.kt,AddSignerNameDialog,38
norsehorse-dev__AgePonyAndroid::SignersScreen.kt::SignersScreen,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/sign/SignersScreen.kt,SignersScreen,183
norsehorse-dev__AgePonyAndroid::SignersScreen.kt::PasteSignerDialog,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/sign/SignersScreen.kt,PasteSignerDialog,37
norsehorse-dev__AgePonyAndroid::SignersScreen.kt::FromRecipientDialog,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/sign/SignersScreen.kt,FromRecipientDialog,23
norsehorse-dev__AgePonyAndroid::SignFileFlow.kt::SignFileFlow,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/sign/SignFileFlow.kt,SignFileFlow,189
norsehorse-dev__AgePonyAndroid::SignFileFlow.kt::SigningKeyRow,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/sign/SignFileFlow.kt,SigningKeyRow,20
norsehorse-dev__AgePonyAndroid::OnboardingScreen.kt::OnboardingScreen,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/onboarding/OnboardingScreen.kt,OnboardingScreen,65
norsehorse-dev__AgePonyAndroid::OnboardingScreen.kt::PageContent,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/onboarding/OnboardingScreen.kt,PageContent,39
norsehorse-dev__AgePonyAndroid::OnboardingScreen.kt::PageIndicator,norsehorse-dev__AgePonyAndroid,norsehorse-dev__AgePonyAndroid/app/src/main/java/com/agepony/app/ui/onboarding/OnboardingScreen.kt,PageIndicator,25
dmzz-yyhyy__LightNovelReader::StatsOverviewScreen.kt::StatsOverviewScreen,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/home/reading/stats/StatsOverviewScreen.kt,StatsOverviewScreen,52
dmzz-yyhyy__LightNovelReader::StatsOverviewScreen.kt::CalendarBlock,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/home/reading/stats/StatsOverviewScreen.kt,CalendarBlock,65
dmzz-yyhyy__LightNovelReader::StatsOverviewScreen.kt::DailyStatsBlock,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/home/reading/stats/StatsOverviewScreen.kt,DailyStatsBlock,81
dmzz-yyhyy__LightNovelReader::StatsOverviewScreen.kt::NoRecords,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/home/reading/stats/StatsOverviewScreen.kt,NoRecords,10
dmzz-yyhyy__LightNovelReader::StatsOverviewScreen.kt::StatSection,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/home/reading/stats/StatsOverviewScreen.kt,StatSection,32
dmzz-yyhyy__LightNovelReader::StatsOverviewScreen.kt::DataItem,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/home/reading/stats/StatsOverviewScreen.kt,DataItem,22
dmzz-yyhyy__LightNovelReader::StatsOverviewScreen.kt::TopBar,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/home/reading/stats/StatsOverviewScreen.kt,TopBar,27
dmzz-yyhyy__LightNovelReader::StatsOverviewScreen.kt::Day,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/home/reading/stats/StatsOverviewScreen.kt,Day,27
dmzz-yyhyy__LightNovelReader::StatsOverviewScreen.kt::LevelBox,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/home/reading/stats/StatsOverviewScreen.kt,LevelBox,22
dmzz-yyhyy__LightNovelReader::StatsOverviewScreen.kt::WeekHeader,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/home/reading/stats/StatsOverviewScreen.kt,WeekHeader,22
dmzz-yyhyy__LightNovelReader::StatsOverviewScreen.kt::MonthHeader,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/home/reading/stats/StatsOverviewScreen.kt,MonthHeader,21
dmzz-yyhyy__LightNovelReader::BookManagerScreen.kt::BookManagerScreen,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/bookmanager/BookManagerScreen.kt,BookManagerScreen,112
dmzz-yyhyy__LightNovelReader::BookManagerScreen.kt::AppBar,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/bookmanager/BookManagerScreen.kt,AppBar,123
dmzz-yyhyy__LightNovelReader::BookManagerScreen.kt::SelectingAppBar,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/bookmanager/BookManagerScreen.kt,SelectingAppBar,27
dmzz-yyhyy__LightNovelReader::BookManagerScreen.kt::DownloadManagerContent,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/bookmanager/BookManagerScreen.kt,DownloadManagerContent,74
dmzz-yyhyy__LightNovelReader::BookManagerScreen.kt::Card,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/bookmanager/BookManagerScreen.kt,Card,94
dmzz-yyhyy__LightNovelReader::LocalBookManagerScreen.kt::LocalBookManagerContent,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/bookmanager/LocalBookManagerScreen.kt,LocalBookManagerContent,302
dmzz-yyhyy__LightNovelReader::LocalBookManagerScreen.kt::CollapseHeader,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/bookmanager/LocalBookManagerScreen.kt,CollapseHeader,39
dmzz-yyhyy__LightNovelReader::LocalBookManagerScreen.kt::LocalBookRow,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/bookmanager/LocalBookManagerScreen.kt,LocalBookRow,147
dmzz-yyhyy__LightNovelReader::LocalBookManagerScreen.kt::LocalBookInfoCard,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/bookmanager/LocalBookManagerScreen.kt,LocalBookInfoCard,230
dmzz-yyhyy__LightNovelReader::LocalBookManagerScreen.kt::LocalBookInfoRow,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/bookmanager/LocalBookManagerScreen.kt,LocalBookInfoRow,23
dmzz-yyhyy__LightNovelReader::Filter.kt::Filter,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Filter.kt,Filter,105
dmzz-yyhyy__LightNovelReader::Filter.kt::BaseFilter,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Filter.kt,BaseFilter,39
dmzz-yyhyy__LightNovelReader::Filter.kt::FilterChipsDialog,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Filter.kt,FilterChipsDialog,60
dmzz-yyhyy__LightNovelReader::AnimatedText.kt::AnimatedText,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/AnimatedText.kt,AnimatedText,59
dmzz-yyhyy__LightNovelReader::AnimatedText.kt::AnimatedTextLine,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/AnimatedText.kt,AnimatedTextLine,57
dmzz-yyhyy__LightNovelReader::Dialog.kt::BaseDialog,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Dialog.kt,BaseDialog,45
dmzz-yyhyy__LightNovelReader::Dialog.kt::BaseDialog,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Dialog.kt,BaseDialog,46
dmzz-yyhyy__LightNovelReader::Dialog.kt::SliderDialog,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Dialog.kt,SliderDialog,70
dmzz-yyhyy__LightNovelReader::Dialog.kt::ExportUserDataDialog,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Dialog.kt,ExportUserDataDialog,95
dmzz-yyhyy__LightNovelReader::Dialog.kt::ImportUserDataDialog,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Dialog.kt,ImportUserDataDialog,126
dmzz-yyhyy__LightNovelReader::Dialog.kt::ImportOptionTile,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Dialog.kt,ImportOptionTile,49
dmzz-yyhyy__LightNovelReader::Dialog.kt::SettingsAboutInfoDialog,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Dialog.kt,SettingsAboutInfoDialog,77
dmzz-yyhyy__LightNovelReader::Dialog.kt::SettingsDisableStatsDialog,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Dialog.kt,SettingsDisableStatsDialog,48
dmzz-yyhyy__LightNovelReader::Dialog.kt::SettingsPrivacyPolicyDialog,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Dialog.kt,SettingsPrivacyPolicyDialog,64
dmzz-yyhyy__LightNovelReader::Dialog.kt::ColorPickerDialog,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Dialog.kt,ColorPickerDialog,65
dmzz-yyhyy__LightNovelReader::Dialog.kt::SliderValueDialog,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Dialog.kt,SliderValueDialog,59
dmzz-yyhyy__LightNovelReader::Dialog.kt::DeleteBookshelfDialog,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Dialog.kt,DeleteBookshelfDialog,40
dmzz-yyhyy__LightNovelReader::DialogItem.kt::ListItem,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/DialogItem.kt,ListItem,30
dmzz-yyhyy__LightNovelReader::DialogItem.kt::CheckBoxListItem,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/DialogItem.kt,CheckBoxListItem,23
dmzz-yyhyy__LightNovelReader::Cover.kt::Cover,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Cover.kt,Cover,17
dmzz-yyhyy__LightNovelReader::Cover.kt::RemoteBookCover,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Cover.kt,RemoteBookCover,52
dmzz-yyhyy__LightNovelReader::AnnotatedText.kt::AnnotatedText,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/AnnotatedText.kt,AnnotatedText,55
dmzz-yyhyy__LightNovelReader::ElasticContainer.kt::ElasticPressContainer,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/ElasticContainer.kt,ElasticPressContainer,44
dmzz-yyhyy__LightNovelReader::EmptyPage.kt::EmptyPage,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/EmptyPage.kt,EmptyPage,44
dmzz-yyhyy__LightNovelReader::Chip.kt::SwitchChip,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Chip.kt,SwitchChip,30
dmzz-yyhyy__LightNovelReader::DefaultBookCover.kt::DefaultBookCover,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/DefaultBookCover.kt,DefaultBookCover,82
dmzz-yyhyy__LightNovelReader::Cards.kt::FilledCard,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/components/Cards.kt,FilledCard,5
dmzz-yyhyy__LightNovelReader::ReaderSettingsScreen.kt::SettingsBottomSheet,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/book/reader/ReaderSettingsScreen.kt,SettingsBottomSheet,36
dmzz-yyhyy__LightNovelReader::ReaderSettingsScreen.kt::ContentSettings,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/book/reader/ReaderSettingsScreen.kt,ContentSettings,50
dmzz-yyhyy__LightNovelReader::ReaderSettingsScreen.kt::TabsRow,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/book/reader/ReaderSettingsScreen.kt,TabsRow,45
dmzz-yyhyy__LightNovelReader::ReaderScreen.kt::ReaderScreen,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/book/reader/ReaderScreen.kt,ReaderScreen,205
dmzz-yyhyy__LightNovelReader::ReaderScreen.kt::Content,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/book/reader/ReaderScreen.kt,Content,198
dmzz-yyhyy__LightNovelReader::ReaderScreen.kt::TopBar,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/book/reader/ReaderScreen.kt,TopBar,36
dmzz-yyhyy__LightNovelReader::ReaderScreen.kt::BottomBar,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/book/reader/ReaderScreen.kt,BottomBar,91
dmzz-yyhyy__LightNovelReader::ReaderScreen.kt::Indicator,dmzz-yyhyy__LightNovelReader,dmzz-yyhyy__LightNovelReader/app/src/main/kotlin/indi/dmzz_yyhyy/lightnovelreader/ui/book/reader/ReaderScreen.kt,Indicator,108
